name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[50] Total Num: 9085, avg: 37.06323385460552rec_045/head/000616/000202.jpg 0.0,0.0 -0.63953936,-0.021147931
[50] Total Num: 9086, avg: 37.063189488763456rec_045/head/000615/000203.jpg 0.0,0.0 -0.50177234,-0.05204486
[50] Total Num: 9087, avg: 37.062290109832766rec_045/head/000614/000203.jpg 0.0,0.0 -0.7952334,-0.04093826
[50] Total Num: 9088, avg: 37.06323072173745rec_045/head/000616/000203.jpg 0.0,0.0 -0.66605026,-0.054685816
[50] Total Num: 9089, avg: 37.06336357430569rec_045/head/000614/000204.jpg 0.0,0.0 -0.83056146,-0.0802654
[50] Total Num: 9090, avg: 37.06453987693406rec_045/head/000615/000204.jpg 0.0,0.0 -0.52579373,-0.08132514
[50] Total Num: 9091, avg: 37.0638123411888rec_045/head/000616/000204.jpg 0.0,0.0 -0.7012746,-0.090632945
[50] Total Num: 9092, avg: 37.06418562966644rec_045/head/000614/000205.jpg 0.0,0.0 -0.8349467,-0.1474668
[50] Total Num: 9093, avg: 37.0654322327222rec_045/head/000615/000205.jpg 0.0,0.0 -0.53783184,-0.12849143
[50] Total Num: 9094, avg: 37.06483106377135rec_045/head/000616/000205.jpg 0.0,0.0 -0.70296013,-0.14704672
[50] Total Num: 9095, avg: 37.06526384515458rec_045/head/000615/000206.jpg 0.0,0.0 -0.55004406,-0.19172758
[50] Total Num: 9096, avg: 37.06483756526184rec_045/head/000616/000206.jpg 0.0,0.0 -0.7229528,-0.22617805
[50] Total Num: 9097, avg: 37.06549550350737rec_045/head/000614/000206.jpg 0.0,0.0 -0.8377028,-0.2380842
[50] Total Num: 9098, avg: 37.06685521211753rec_045/head/000616/000207.jpg 0.0,0.0 -0.7382351,-0.31807986
[50] Total Num: 9099, avg: 37.06776749147178rec_045/head/000615/000207.jpg 0.0,0.0 -0.5426568,-0.26038295
[50] Total Num: 9100, avg: 37.06744794577496rec_045/head/000614/000207.jpg 0.0,0.0 -0.8657984,-0.35160044
[50] Total Num: 9101, avg: 37.069146611824856rec_045/head/000614/000208.jpg 0.0,0.0 -0.8927347,-0.4572682
[50] Total Num: 9102, avg: 37.07119874556937rec_045/head/000616/000208.jpg 0.0,0.0 -0.73392284,-0.3990407
[50] Total Num: 9103, avg: 37.07227037343955rec_045/head/000615/000208.jpg 0.0,0.0 -0.5617611,-0.33694968
[50] Total Num: 9104, avg: 37.07226147038656rec_045/head/000615/000209.jpg 0.0,0.0 -0.5630426,-0.31573832
[50] Total Num: 9105, avg: 37.07219887093366rec_045/head/000614/000209.jpg 0.0,0.0 -0.8889603,-0.43031135
[50] Total Num: 9106, avg: 37.07417388240549rec_045/head/000616/000209.jpg 0.0,0.0 -0.7418074,-0.37875035
[50] Total Num: 9107, avg: 37.07523794074106rec_045/head/000614/000210.jpg 0.0,1.0 -0.8965219,-0.40493953
[50] Total Num: 9108, avg: 37.08118376356134rec_045/head/000615/000210.jpg 0.0,0.0 -0.57781184,-0.3002169
[50] Total Num: 9109, avg: 37.081158541614485rec_045/head/000616/000210.jpg 0.0,0.0 -0.74647665,-0.3566713
[50] Total Num: 9110, avg: 37.08219650690185rec_045/head/000615/000211.jpg 0.0,0.0 -0.57389253,-0.2755291
[50] Total Num: 9111, avg: 37.082087334082516rec_045/head/000614/000211.jpg 0.0,0.0 -0.8943187,-0.37532598
[50] Total Num: 9112, avg: 37.08398521334451rec_045/head/000616/000211.jpg 0.0,0.0 -0.7504639,-0.33269763
[50] Total Num: 9113, avg: 37.0849931668549rec_045/head/000615/000212.jpg 0.0,0.0 -0.59467214,-0.25984904
[50] Total Num: 9114, avg: 37.08496407168065rec_045/head/000614/000212.jpg 0.0,1.0 -0.89301586,-0.34398198
[50] Total Num: 9115, avg: 37.090548151757275rec_045/head/000616/000212.jpg 0.0,0.0 -0.7577866,-0.30986077
[50] Total Num: 9116, avg: 37.09155070836649rec_045/head/000615/000213.jpg 0.0,0.0 -0.60521895,-0.23915052
[50] Total Num: 9117, avg: 37.091537148312405rec_045/head/000614/000213.jpg 0.0,1.0 -0.8819807,-0.30914408
[50] Total Num: 9118, avg: 37.09689240293515rec_045/head/000616/000213.jpg 0.0,0.0 -0.7893738,-0.29121718
[50] Total Num: 9119, avg: 37.098041347542676rec_045/head/000615/000214.jpg 0.0,0.0 -0.603176,-0.21350846
[50] Total Num: 9120, avg: 37.09796539320183rec_045/head/000614/000214.jpg 0.0,0.0 -0.8892237,-0.2757521
[50] Total Num: 9121, avg: 37.09967417703684rec_045/head/000616/000214.jpg 0.0,0.0 -0.76746595,-0.25699916
[50] Total Num: 9122, avg: 37.100637833543324rec_045/head/000614/000215.jpg 0.0,0.0 -0.8696847,-0.16931336
[50] Total Num: 9123, avg: 37.10210848896612rec_045/head/000615/000215.jpg 0.0,0.0 -0.5920171,-0.14285941
[50] Total Num: 9124, avg: 37.101853818612554rec_045/head/000616/000215.jpg 0.0,0.0 -0.7614577,-0.17258848
[50] Total Num: 9125, avg: 37.10266612375423rec_045/head/000615/000216.jpg 0.0,0.0 -0.60417116,-0.091828
[50] Total Num: 9126, avg: 37.102431845605665rec_045/head/000614/000216.jpg 0.0,0.0 -0.8981085,-0.08632275
[50] Total Num: 9127, avg: 37.10402329394454rec_045/head/000616/000216.jpg 0.0,0.0 -0.78195274,-0.1093368
[50] Total Num: 9128, avg: 37.10490432268406rec_045/head/000616/000217.jpg 0.0,0.0 -0.81136423,-0.12079246
[50] Total Num: 9129, avg: 37.1059754039974rec_045/head/000614/000217.jpg 0.0,0.0 -0.91235125,-0.09796926
[50] Total Num: 9130, avg: 37.10765997618819rec_045/head/000615/000217.jpg 0.0,0.0 -0.63935214,-0.10248522
[50] Total Num: 9131, avg: 37.1076519761174rec_045/head/000616/000218.jpg 0.0,0.0 -0.84204936,-0.13332391
[50] Total Num: 9132, avg: 37.108921196750096rec_045/head/000615/000218.jpg 0.0,0.0 -0.65853065,-0.11102304
[50] Total Num: 9133, avg: 37.10903897742721rec_045/head/000614/000218.jpg 0.0,0.0 -0.9366438,-0.112430334
[50] Total Num: 9134, avg: 37.11088070153529rec_045/head/000615/000219.jpg 0.0,0.0 -0.6670077,-0.1179974
[50] Total Num: 9135, avg: 37.111056840975934rec_045/head/000616/000219.jpg 0.0,0.0 -0.85602933,-0.1457757
[50] Total Num: 9136, avg: 37.11242079970986rec_045/head/000614/000219.jpg 0.0,0.0 -0.96261835,-0.12405505
[50] Total Num: 9137, avg: 37.114428847516066rec_045/head/000615/000220.jpg 0.0,0.0 -0.6810498,-0.1260582
[50] Total Num: 9138, avg: 37.114698546613276rec_045/head/000616/000220.jpg 0.0,0.0 -0.87494296,-0.15844736
[50] Total Num: 9139, avg: 37.116188065361975rec_045/head/000614/000220.jpg 0.0,0.0 -0.97107,-0.13688786
[50] Total Num: 9140, avg: 37.118254552544755rec_045/head/000615/000234.jpg 0.0,0.0 -0.79642045,-0.15090229
[50] Total Num: 9141, avg: 37.119255185579874rec_045/head/000615/000235.jpg 0.0,0.0 -0.8277671,-0.106502496
[50] Total Num: 9142, avg: 37.12041530698656rec_045/head/000615/000236.jpg 0.0,0.0 -0.83626974,-0.065422796
[50] Total Num: 9143, avg: 37.121608013216715rec_045/head/000615/000237.jpg 0.0,0.0 -0.84257054,-0.051160242
[50] Total Num: 9144, avg: 37.12283515050462rec_045/head/000616/000237.jpg 0.0,0.0 -1.1230538,-0.06889471
[50] Total Num: 9145, avg: 37.125819149179414rec_045/head/000615/000238.jpg 0.0,1.0 -0.8341311,-0.07040155
[50] Total Num: 9146, avg: 37.12967248167931rec_045/head/000615/000239.jpg 0.0,0.0 -0.8473839,-0.12048847
[50] Total Num: 9147, avg: 37.13096117322094rec_045/head/000616/000239.jpg 0.0,0.0 -1.0826107,-0.16609468
[50] Total Num: 9148, avg: 37.13372855436273rec_045/head/000615/000240.jpg 0.0,0.0 -0.83152574,-0.16967452
[50] Total Num: 9149, avg: 37.13495873853575rec_045/head/000616/000240.jpg 0.0,0.0 -1.1114457,-0.25163543
[50] Total Num: 9150, avg: 37.13795713848233rec_045/head/000615/000241.jpg 0.0,0.0 -0.83852214,-0.21241419
[50] Total Num: 9151, avg: 37.13927429200534rec_045/head/000615/000242.jpg 0.0,0.0 -0.8739613,-0.26457772
[50] Total Num: 9152, avg: 37.140867814922174rec_045/head/000615/000243.jpg 0.0,0.0 -0.9022095,-0.31294525
[50] Total Num: 9153, avg: 37.14269436226051rec_045/head/000616/000243.jpg 0.0,0.0 -1.1905439,-0.44916093
[50] Total Num: 9154, avg: 37.14633483142192rec_045/head/000615/000244.jpg 0.0,0.0 -0.9281622,-0.3606823
[50] Total Num: 9155, avg: 37.14838249495668rec_045/head/000615/000245.jpg 0.0,1.0 -0.94849277,-0.4057317
[50] Total Num: 9156, avg: 37.15442240322954rec_045/head/000615/000246.jpg 0.0,1.0 -0.97554594,-0.44654098
[50] Total Num: 9157, avg: 37.16075822314136rec_045/head/000615/000247.jpg 0.0,0.0 -0.9982185,-0.478799
[50] Total Num: 9158, avg: 37.16338944284173rec_045/head/000615/000248.jpg 0.0,0.0 -0.9865078,-0.48531756
[50] Total Num: 9159, avg: 37.1659697767946rec_045/head/000615/000249.jpg 0.0,0.0 -0.9673149,-0.44560298
[50] Total Num: 9160, avg: 37.16837485659646rec_045/head/000615/000250.jpg 0.0,0.0 -0.9634692,-0.36799276
[50] Total Num: 9161, avg: 37.17062998360024rec_045/head/000615/000251.jpg 0.0,1.0 -0.9099501,-0.2710464
[50] Total Num: 9162, avg: 37.17580598743743rec_045/head/000615/000252.jpg 0.0,0.0 -0.91959757,-0.19365199
[50] Total Num: 9163, avg: 37.17758761871215rec_045/head/000615/000253.jpg 0.0,0.0 -0.92153925,-0.12435309
[50] Total Num: 9164, avg: 37.17932897604111rec_045/head/000616/000253.jpg 0.0,0.0 -1.2113638,-0.17969148
[50] Total Num: 9165, avg: 37.182883035482114rec_045/head/000615/000254.jpg 0.0,0.0 -0.96246964,-0.07797352
[50] Total Num: 9166, avg: 37.18485594823063rec_045/head/000615/000255.jpg 0.0,0.0 -0.97465783,-0.046466947
[50] Total Num: 9167, avg: 37.186895969597614rec_045/head/000615/000256.jpg 0.0,0.0 -0.9986688,-0.025987761
[50] Total Num: 9168, avg: 37.189082386250206rec_045/head/000615/000257.jpg 0.0,0.0 -1.0144757,-0.004765878
[50] Total Num: 9169, avg: 37.191365786999405rec_045/head/000615/000258.jpg 0.0,0.0 -1.0448816,0.019985763
[50] Total Num: 9170, avg: 37.193839350992754rec_045/head/000615/000259.jpg 0.0,1.0 -1.0669603,0.021799782
[50] Total Num: 9171, avg: 37.197829945992495rec_045/head/000615/000260.jpg 0.0,0.0 -1.0581625,-0.009745625
[50] Total Num: 9172, avg: 37.200384671721075rec_045/head/000615/000261.jpg 0.0,0.0 -1.0777621,-0.07010424
[50] Total Num: 9173, avg: 37.203069335802724rec_045/head/000615/000262.jpg 0.0,0.0 -1.0356518,-0.14776471
[50] Total Num: 9174, avg: 37.205522449050896rec_045/head/000615/000263.jpg 0.0,0.0 -1.0525804,-0.23492198
[50] Total Num: 9175, avg: 37.208137851050544rec_045/head/000615/000264.jpg 0.0,0.0 -1.0553536,-0.30656743
[50] Total Num: 9176, avg: 37.21083637008273rec_045/head/000615/000265.jpg 0.0,0.0 -1.0978655,-0.37366682
[50] Total Num: 9177, avg: 37.21385452571319rec_045/head/000615/000266.jpg 0.0,0.0 -1.1165618,-0.4237495
[50] Total Num: 9178, avg: 37.217037142237736rec_045/head/000615/000267.jpg 0.0,0.0 -1.1483877,-0.46389326
[50] Total Num: 9179, avg: 37.22044435912192rec_045/head/000615/000268.jpg 0.0,0.0 -1.1602453,-0.48231193
[50] Total Num: 9180, avg: 37.22393812510804rec_045/head/000615/000269.jpg 0.0,1.0 -1.194305,-0.47408226
[50] Total Num: 9181, avg: 37.23099037867353rec_045/head/000615/000270.jpg 0.0,1.0 -1.1795516,-0.42506662
[50] Total Num: 9182, avg: 37.23773569418399rec_045/head/000615/000271.jpg 0.0,0.0 -1.1339207,-0.34119454
[50] Total Num: 9183, avg: 37.24092245631102rec_045/head/000615/000272.jpg 0.0,0.0 -1.1019709,-0.2442751
[50] Total Num: 9184, avg: 37.24383574533208rec_045/head/000615/000273.jpg 0.0,0.0 -1.0845723,-0.16010289
[50] Total Num: 9185, avg: 37.24658851527476rec_045/head/000615/000280.jpg 0.0,0.0 -1.1576922,0.08067008
[50] Total Num: 9186, avg: 37.24976355724138rec_045/head/000615/000282.jpg 0.0,0.0 -1.1912456,0.0091872215
[50] Total Num: 9187, avg: 37.253138385114184rec_045/head/000615/000283.jpg 0.0,0.0 -1.1938583,-0.046732023
[50] Total Num: 9188, avg: 37.256531360804416rec_045/head/000615/000414.jpg 0.0,0.0 3.1322906,0.3407941
[50] Total Num: 9189, avg: 37.269939829393515rec_045/head/000615/000415.jpg 0.0,0.0 3.079107,0.3230326
[50] Total Num: 9190, avg: 37.2834208400895rec_045/head/000614/000469.jpg 0.0,0.0 1.1988958,-0.21062073
[50] Total Num: 9191, avg: 37.28689176756581rec_045/head/000616/000469.jpg 0.0,0.0 1.5013498,-0.3069351
[50] Total Num: 9192, avg: 37.29221382551165rec_045/head/000616/000470.jpg 0.0,0.0 1.3960801,-0.28160214
[50] Total Num: 9193, avg: 37.29690167558678rec_045/head/000616/000471.jpg 0.0,0.0 1.3722501,-0.29755512
[50] Total Num: 9194, avg: 37.3014517480727rec_045/head/000616/000472.jpg 0.0,0.0 1.3791519,-0.32257816
[50] Total Num: 9195, avg: 37.30605109338616rec_045/head/000616/000473.jpg 0.0,0.0 1.3166215,-0.336513
[50] Total Num: 9196, avg: 37.31028816795533rec_045/head/000616/000474.jpg 0.0,0.0 1.2939035,-0.34480354
[50] Total Num: 9197, avg: 37.31439614739864rec_045/head/000616/000475.jpg 0.0,0.0 1.2728724,-0.36072445
[50] Total Num: 9198, avg: 37.31839101243682rec_045/head/000616/000476.jpg 0.0,0.0 1.2106727,-0.39400798
[50] Total Num: 9199, avg: 37.322053634888846rec_045/head/000616/000477.jpg 0.0,0.0 1.1992457,-0.44717035
[50] Total Num: 9200, avg: 37.32570245857114rec_045/head/000616/000478.jpg 0.0,0.0 1.122698,-0.5172921
[50] Total Num: 9201, avg: 37.32902309118905rec_045/head/000616/000479.jpg 0.0,0.0 1.1573998,-0.59022987
[50] Total Num: 9202, avg: 37.332628185617516rec_045/head/000614/000479.jpg 0.0,0.0 1.0432091,-0.3595662
[50] Total Num: 9203, avg: 37.33529597097286rec_045/head/000615/000479.jpg 0.0,0.0 1.0077153,-0.9570755
[50] Total Num: 9204, avg: 37.33907269238196rec_045/head/000616/000480.jpg 0.0,0.0 1.0694276,-0.63184714
[50] Total Num: 9205, avg: 37.342314522045314rec_045/head/000615/000480.jpg 0.0,0.0 0.7365141,-0.966776
[50] Total Num: 9206, avg: 37.34533165588602rec_045/head/000616/000481.jpg 0.0,0.0 1.121831,-0.69204605
[50] Total Num: 9207, avg: 37.34893021602012rec_045/head/000615/000481.jpg 0.0,0.0 0.5638201,-0.9403466
[50] Total Num: 9208, avg: 37.351402616907734rec_045/head/000616/000482.jpg 0.0,0.0 1.0212691,-0.702726
[50] Total Num: 9209, avg: 37.35456922203871rec_045/head/000614/000482.jpg 0.0,0.0 1.035622,-0.4278243
[50] Total Num: 9210, avg: 37.357283471558524rec_045/head/000615/000482.jpg 0.0,0.0 0.5446714,-0.9713907
[50] Total Num: 9211, avg: 37.359866551944165rec_045/head/000615/000483.jpg 0.0,0.0 0.46722355,-0.9277416
[50] Total Num: 9212, avg: 37.36206703211214rec_045/head/000614/000484.jpg 0.0,0.0 1.1063741,-0.47533172
[50] Total Num: 9213, avg: 37.365233101319795rec_045/head/000615/000484.jpg 0.0,0.0 0.3776155,-0.90602547
[50] Total Num: 9214, avg: 37.36714821760387rec_045/head/000614/000485.jpg 0.0,0.0 1.1629988,-0.56402194
[50] Total Num: 9215, avg: 37.37073481418178rec_045/head/000615/000485.jpg 0.0,0.0 0.46018922,-1.160181
[50] Total Num: 9216, avg: 37.374171609760936rec_045/head/000615/000486.jpg 0.0,0.0 0.44644076,-1.2733316
[50] Total Num: 9217, avg: 37.378218075168874rec_045/head/000615/000487.jpg 0.0,0.0 0.7034594,-1.3670492
[50] Total Num: 9218, avg: 37.382963703282776rec_045/head/000615/000488.jpg 0.0,0.0 0.74991006,-1.3682572
[50] Total Num: 9219, avg: 37.38775299949388rec_045/head/000615/000489.jpg 0.0,0.0 0.4422309,-1.3574615
[50] Total Num: 9220, avg: 37.39226281632301rec_045/head/000615/000490.jpg 0.0,0.0 0.001014757,-1.3960558
[50] Total Num: 9221, avg: 37.39688225546705rec_045/head/000614/000490.jpg 0.0,0.0 1.3399808,-0.8708336
[50] Total Num: 9222, avg: 37.40166738357918rec_045/head/000615/000491.jpg 0.0,0.0 -0.4955187,-1.3348534
[50] Total Num: 9223, avg: 37.40608364137819rec_045/head/000615/000492.jpg 0.0,0.0 -0.7060756,-1.2500024
[50] Total Num: 9224, avg: 37.41028045598463rec_045/head/000614/000492.jpg 0.0,0.0 1.3779297,-0.9929468
[50] Total Num: 9225, avg: 37.41532978289882rec_045/head/000615/000493.jpg 0.0,0.0 -0.6758114,-1.210482
[50] Total Num: 9226, avg: 37.41929881178953rec_045/head/000614/000493.jpg 0.0,0.0 1.3096459,-1.0243627
[50] Total Num: 9227, avg: 37.42416173545678rec_045/head/000614/000494.jpg 0.0,0.0 1.4275308,-1.0235727
[50] Total Num: 9228, avg: 37.42939748216862rec_045/head/000615/000494.jpg 0.0,0.0 -0.6915217,-1.3136494
[50] Total Num: 9229, avg: 37.43386962282082rec_045/head/000614/000495.jpg 0.0,0.0 1.315072,-0.96998376
[50] Total Num: 9230, avg: 37.43867406565113rec_045/head/000615/000495.jpg 0.0,0.0 -0.33631533,-1.3721484
[50] Total Num: 9231, avg: 37.44320500239188rec_045/head/000614/000496.jpg 0.0,0.0 1.2546258,-0.8939781
[50] Total Num: 9232, avg: 37.447681526205244rec_045/head/000615/000496.jpg 0.0,0.0 0.20586824,-1.3181884
[50] Total Num: 9233, avg: 37.451839549218064rec_045/head/000615/000497.jpg 0.0,0.0 0.84877163,-1.3297839
[50] Total Num: 9234, avg: 37.45654735804168rec_045/head/000614/000497.jpg 0.0,0.0 1.2511307,-0.8045822
[50] Total Num: 9235, avg: 37.46087410227325rec_045/head/000615/000498.jpg 0.0,0.0 0.8247534,-1.1697197
[50] Total Num: 9236, avg: 37.4648988972068rec_045/head/000614/000498.jpg 0.0,0.0 1.1769085,-0.6997513
[50] Total Num: 9237, avg: 37.468738008605484rec_045/head/000615/000499.jpg 0.0,0.0 0.8844839,-1.0741884
[50] Total Num: 9238, avg: 37.472522203336176rec_045/head/000614/000499.jpg 0.0,0.0 1.141817,-0.59832245
[50] Total Num: 9239, avg: 37.47603187695083rec_045/head/000615/000500.jpg 0.0,0.0 0.8596459,-0.9804841
[50] Total Num: 9240, avg: 37.47941070721281rec_045/head/000614/000500.jpg 0.0,0.0 1.0992925,-0.5045218
[50] Total Num: 9241, avg: 37.48255867072245rec_045/head/000615/000501.jpg 0.0,0.0 0.66845816,-0.88464516
[50] Total Num: 9242, avg: 37.485015069339696rec_045/head/000614/000501.jpg 0.0,0.0 1.0414529,-0.45933038
[50] Total Num: 9243, avg: 37.487785019374044rec_045/head/000615/000502.jpg 0.0,0.0 0.65228724,-0.9601808
[50] Total Num: 9244, avg: 37.49053328734095rec_045/head/000614/000502.jpg 0.0,0.0 1.0256552,-0.45697787
[50] Total Num: 9245, avg: 37.493213415488036rec_045/head/000616/000503.jpg 0.0,0.0 1.0449567,-0.78544235
[50] Total Num: 9246, avg: 37.4966439711077rec_045/head/000615/000503.jpg 0.0,0.0 0.55989087,-1.0460006
[50] Total Num: 9247, avg: 37.499605163905365rec_045/head/000614/000503.jpg 0.0,0.0 1.0422947,-0.51200014
[50] Total Num: 9248, avg: 37.50246235984182rec_045/head/000615/000504.jpg 0.0,0.0 0.46034873,-1.1197435
[50] Total Num: 9249, avg: 37.505652955943226rec_045/head/000614/000504.jpg 0.0,0.0 1.1091294,-0.6126857
[50] Total Num: 9250, avg: 37.50901755688602rec_045/head/000615/000505.jpg 0.0,0.0 0.62961817,-1.2720741
[50] Total Num: 9251, avg: 37.51320415668173rec_045/head/000614/000505.jpg 0.0,0.0 1.1787363,-0.7110788
[50] Total Num: 9252, avg: 37.51705835266676rec_045/head/000615/000506.jpg 0.0,0.0 0.77348936,-1.3639785
[50] Total Num: 9253, avg: 37.52181728677014rec_045/head/000614/000506.jpg 0.0,0.0 1.2443902,-0.7992382
[50] Total Num: 9254, avg: 37.52609214145878rec_045/head/000615/000507.jpg 0.0,0.0 0.72480994,-1.4341704
[50] Total Num: 9255, avg: 37.53112959629892rec_045/head/000614/000507.jpg 0.0,0.0 1.3062196,-0.88566005
[50] Total Num: 9256, avg: 37.5357692042312rec_045/head/000614/000508.jpg 0.0,0.0 1.3665174,-0.9845322
[50] Total Num: 9257, avg: 37.54074059325258rec_045/head/000614/000509.jpg 0.0,0.0 1.4597654,-1.0969921
[50] Total Num: 9258, avg: 37.54609394672196rec_045/head/000614/000510.jpg 0.0,0.0 1.4612575,-1.2165164
[50] Total Num: 9259, avg: 37.55152438812847rec_045/head/000614/000511.jpg 0.0,0.0 1.5749638,-1.3431141
[50] Total Num: 9260, avg: 37.557194190797155rec_045/head/000614/000512.jpg 0.0,0.0 0.78456277,-1.4228569
[50] Total Num: 9261, avg: 37.56221040001755rec_045/head/000614/000513.jpg 0.0,0.0 0.10853928,-1.4464159
[50] Total Num: 9262, avg: 37.56710712516584rec_045/head/000614/000514.jpg 0.0,0.0 0.13258187,-1.4247273
[50] Total Num: 9263, avg: 37.571872074329036rec_045/head/000616/000515.jpg 0.0,0.0 -1.1247367,-1.3111032
[50] Total Num: 9264, avg: 37.57684485431595rec_045/head/000614/000515.jpg 0.0,0.0 0.78861445,-1.4191581
[50] Total Num: 9265, avg: 37.58184337523863rec_045/head/000614/000516.jpg 0.0,0.0 1.5084348,-1.3511103
[50] Total Num: 9266, avg: 37.587416436549034rec_045/head/000616/000517.jpg 0.0,0.0 0.46550855,-1.5101289
[50] Total Num: 9267, avg: 37.592737127830866rec_045/head/000614/000517.jpg 0.0,0.0 1.5882378,-1.235732
[50] Total Num: 9268, avg: 37.598427228667525rec_045/head/000616/000518.jpg 0.0,0.0 1.4312097,-1.3967077
[50] Total Num: 9269, avg: 37.60393166732887rec_045/head/000614/000518.jpg 0.0,0.0 1.5276065,-1.1034061
[50] Total Num: 9270, avg: 37.609463640984785rec_045/head/000616/000519.jpg 0.0,0.0 1.5793155,-1.237892
[50] Total Num: 9271, avg: 37.615131858590054rec_045/head/000614/000519.jpg 0.0,0.0 1.4459764,-0.95711744
[50] Total Num: 9272, avg: 37.620338236757135rec_045/head/000616/000520.jpg 0.0,0.0 1.5159488,-1.0789714
[50] Total Num: 9273, avg: 37.625826883876286rec_045/head/000614/000520.jpg 0.0,0.0 1.3612463,-0.8007713
[50] Total Num: 9274, avg: 37.630576472733175rec_045/head/000615/000520.jpg 0.0,0.0 1.3466885,-1.4019041
[50] Total Num: 9275, avg: 37.63599195450925rec_045/head/000616/000521.jpg 0.0,0.0 1.4011557,-0.89201784
[50] Total Num: 9276, avg: 37.64098110583098rec_045/head/000615/000521.jpg 0.0,0.0 1.1280419,-1.2113799
[50] Total Num: 9277, avg: 37.645690824035476rec_045/head/000614/000521.jpg 0.0,0.0 1.217802,-0.6224337
[50] Total Num: 9278, avg: 37.64957548103815rec_045/head/000616/000522.jpg 0.0,0.0 1.1324465,-0.6375781
[50] Total Num: 9279, avg: 37.65306820769182rec_045/head/000615/000522.jpg 0.0,0.0 1.0134716,-0.95249295
[50] Total Num: 9280, avg: 37.656785141660954rec_045/head/000614/000522.jpg 0.0,0.0 1.0975504,-0.42858702
[50] Total Num: 9281, avg: 37.65978610588529rec_045/head/000615/000523.jpg 0.0,0.0 0.745511,-0.5377412
[50] Total Num: 9282, avg: 37.66120960281293rec_045/head/000616/000523.jpg 0.0,0.0 1.0408871,-0.40194824
[50] Total Num: 9283, avg: 37.66386149673369rec_045/head/000614/000523.jpg 0.0,0.0 0.99836427,-0.2519134
[50] Total Num: 9284, avg: 37.66609071737872rec_045/head/000616/000524.jpg 0.0,0.0 0.8685192,-0.17485435
[50] Total Num: 9285, avg: 37.66747269888524rec_045/head/000615/000524.jpg 0.0,0.0 0.5502664,-0.19058864
[50] Total Num: 9286, avg: 37.666989496538626rec_045/head/000614/000524.jpg 0.0,0.0 0.8232482,-0.09040328
[50] Total Num: 9287, avg: 37.668035924781115rec_045/head/000615/000525.jpg 0.0,0.0 0.6618182,0.030724147
[50] Total Num: 9288, avg: 37.66806672258426rec_045/head/000616/000525.jpg 0.0,0.0 0.9012904,-0.0074429763
[50] Total Num: 9289, avg: 37.66957101031122rec_045/head/000614/000525.jpg 0.0,0.0 0.86673623,0.032152515
[50] Total Num: 9290, avg: 37.67086443361882rec_045/head/000616/000526.jpg 0.0,0.0 0.84278363,0.12591104
[50] Total Num: 9291, avg: 37.67205053994877rec_045/head/000615/000526.jpg 0.0,0.0 0.5607816,0.1949148
[50] Total Num: 9292, avg: 37.67163583099857rec_045/head/000614/000526.jpg 0.0,0.0 0.79435176,0.1311222
[50] Total Num: 9293, avg: 37.672531397188095rec_045/head/000616/000527.jpg 0.0,0.0 0.69268733,0.19806886
[50] Total Num: 9294, avg: 37.67289151122908rec_045/head/000615/000527.jpg 0.0,0.0 0.4721845,0.28693107
[50] Total Num: 9295, avg: 37.67220934275359rec_045/head/000614/000527.jpg 0.0,0.0 0.73658395,0.19711027
[50] Total Num: 9296, avg: 37.67282685198486rec_045/head/000616/000528.jpg 0.0,0.0 0.6604269,0.24681932
[50] Total Num: 9297, avg: 37.67307953652058rec_045/head/000615/000528.jpg 0.0,0.0 0.4016991,0.33637494
[50] Total Num: 9298, avg: 37.67221973043107rec_045/head/000614/000528.jpg 0.0,0.0 0.6899196,0.23436597
[50] Total Num: 9299, avg: 37.67261967594693rec_045/head/000616/000549.jpg 0.0,0.0 0.8457984,-0.103884265
[50] Total Num: 9300, avg: 37.673809045953185rec_045/head/000615/000549.jpg 0.0,1.0 0.6865249,-0.10932816
[50] Total Num: 9301, avg: 37.677405003538226rec_045/head/000614/000549.jpg 0.0,0.0 0.83409107,-0.043619074
[50] Total Num: 9302, avg: 37.67849744684874rec_045/head/000616/000550.jpg 0.0,0.0 0.88556194,-0.27445152
[50] Total Num: 9303, avg: 37.68008747605091rec_045/head/000615/000550.jpg 0.0,0.0 0.78886616,-0.35628903
[50] Total Num: 9304, avg: 37.681268665438104rec_045/head/000614/000550.jpg 0.0,0.0 0.8711051,-0.18025947
[50] Total Num: 9305, avg: 37.68266645324237rec_045/head/000616/000551.jpg 0.0,0.0 1.0571561,-0.4910593
[50] Total Num: 9306, avg: 37.685529209000684rec_045/head/000614/000551.jpg 0.0,0.0 0.9699632,-0.33631447
[50] Total Num: 9307, avg: 37.68768473565535rec_045/head/000615/000551.jpg 0.0,0.0 0.92493254,-0.64837104
[50] Total Num: 9308, avg: 37.69022485988217rec_045/head/000616/000552.jpg 0.0,0.0 1.0912925,-0.6304231
[50] Total Num: 9309, avg: 37.6934937437638rec_045/head/000614/000552.jpg 0.0,1.0 1.0134761,-0.45151824
[50] Total Num: 9310, avg: 37.699790556483535rec_045/head/000615/000552.jpg 0.0,1.0 0.91386217,-0.8013806
[50] Total Num: 9311, avg: 37.707772242497036rec_045/head/000616/000553.jpg 0.0,0.0 1.1192994,-0.7463237
