name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[20] Total Num: 7980, avg: 36.75750858958439rec_038/head/000652/000583.jpg 0.0,0.0 0.4611616,0.4247236
[20] Total Num: 7981, avg: 36.757328046583616rec_038/head/000650/000584.jpg 0.0,0.0 -0.39548242,0.42548513
[20] Total Num: 7982, avg: 36.7568327274448rec_038/head/000652/000584.jpg 0.0,0.0 0.40999377,0.39174545
[20] Total Num: 7983, avg: 36.75624230295583rec_038/head/000651/000584.jpg 0.0,0.0 -0.036885526,0.60641193
[20] Total Num: 7984, avg: 36.75599740711034rec_038/head/000650/000585.jpg 0.0,0.0 -0.3777702,0.4145546
[20] Total Num: 7985, avg: 36.75536494835062rec_038/head/000652/000585.jpg 0.0,0.0 0.4127201,0.3829609
[20] Total Num: 7986, avg: 36.75474736622278rec_038/head/000650/000586.jpg 0.0,0.0 -0.322711,0.439287
[20] Total Num: 7987, avg: 36.7540105514169rec_038/head/000652/000586.jpg 0.0,0.0 0.4819201,0.395911
[20] Total Num: 7988, avg: 36.753810810461545rec_038/head/000651/000586.jpg 0.0,0.0 0.0898635,0.6415735
[20] Total Num: 7989, avg: 36.75385011773262rec_038/head/000650/000587.jpg 0.0,0.0 -0.24264888,0.4927384
[20] Total Num: 7990, avg: 36.75315686710997rec_038/head/000652/000587.jpg 0.0,0.0 0.5386218,0.3787689
[20] Total Num: 7991, avg: 36.753200408666885rec_038/head/000651/000587.jpg 0.0,0.0 0.25589553,0.624781
[20] Total Num: 7992, avg: 36.75339507047927rec_038/head/000650/000588.jpg 0.0,0.0 -0.08716302,0.4935807
[20] Total Num: 7993, avg: 36.75238523446343rec_038/head/000652/000588.jpg 0.0,0.0 0.57372046,0.34050977
[20] Total Num: 7994, avg: 36.75249859902263rec_038/head/000650/000589.jpg 0.0,0.0 0.045065593,0.52062964
[20] Total Num: 7995, avg: 36.75164540040065rec_038/head/000652/000589.jpg 0.0,0.0 0.603626,0.32344514
[20] Total Num: 7996, avg: 36.751887210609226rec_038/head/000651/000589.jpg 0.0,0.0 0.5329312,0.5488372
[20] Total Num: 7997, avg: 36.7526319954685rec_038/head/000650/000590.jpg 0.0,0.0 0.16738172,0.5240066
[20] Total Num: 7998, avg: 36.75196040821138rec_038/head/000652/000590.jpg 0.0,0.0 0.62650186,0.3043684
[20] Total Num: 7999, avg: 36.75229015020862rec_038/head/000651/000590.jpg 0.0,0.0 0.6289846,0.52181244
[20] Total Num: 8000, avg: 36.75338259029844rec_038/head/000650/000591.jpg 0.0,0.0 0.26646534,0.5209627
[20] Total Num: 8001, avg: 36.75293892207194rec_038/head/000777/000591.jpg 0.0,0.0 -0.22299245,0.5894601
[20] Total Num: 8002, avg: 36.75282478177588rec_038/head/000652/000591.jpg 0.0,0.0 0.6731473,0.3043396
[20] Total Num: 8003, avg: 36.75345053348308rec_038/head/000650/000592.jpg 0.0,0.0 0.34423152,0.47615317
[20] Total Num: 8004, avg: 36.7530083893505rec_038/head/000777/000592.jpg 0.0,0.0 -0.08851333,0.56885266
[20] Total Num: 8005, avg: 36.75253231315901rec_038/head/000652/000592.jpg 0.0,0.0 0.64924383,0.27053288
[20] Total Num: 8006, avg: 36.75292093433571rec_038/head/000002/000593.jpg 0.0,0.0 0.6612507,0.24582143
[20] Total Num: 8007, avg: 36.75333253440594rec_038/head/000650/000593.jpg 0.0,0.0 0.40408915,0.43142125
[20] Total Num: 8008, avg: 36.75290904027451rec_038/head/000777/000593.jpg 0.0,0.0 0.026863003,0.53414476
[20] Total Num: 8009, avg: 36.752145681520396rec_038/head/000652/000593.jpg 0.0,0.0 0.6402929,0.246754
[20] Total Num: 8010, avg: 36.75242079745702rec_038/head/000651/000593.jpg 0.0,0.0 0.7290041,0.40237322
[20] Total Num: 8011, avg: 36.753658085757245rec_038/head/000002/000594.jpg 0.0,0.0 0.65822786,0.22167817
[20] Total Num: 8012, avg: 36.753999794810014rec_038/head/000650/000594.jpg 0.0,0.0 0.4895471,0.4049603
[20] Total Num: 8013, avg: 36.7538795151779rec_038/head/000777/000594.jpg 0.0,0.0 0.14350566,0.49028927
[20] Total Num: 8014, avg: 36.75293390608748rec_038/head/000652/000594.jpg 0.0,0.0 0.64836377,0.22610441
[20] Total Num: 8015, avg: 36.75321836067124rec_038/head/000651/000594.jpg 0.0,0.0 0.7253079,0.34731966
[20] Total Num: 8016, avg: 36.754282377272276rec_038/head/000002/000595.jpg 0.0,0.0 0.67003995,0.19889386
[20] Total Num: 8017, avg: 36.75466159970051rec_038/head/000650/000595.jpg 0.0,0.0 0.5153433,0.34281588
[20] Total Num: 8018, avg: 36.75443851345266rec_038/head/000777/000595.jpg 0.0,0.0 0.2439048,0.4475629
[20] Total Num: 8019, avg: 36.75346852140581rec_038/head/000652/000595.jpg 0.0,0.0 0.6435646,0.19844018
[20] Total Num: 8020, avg: 36.75366727126252rec_038/head/000002/000596.jpg 0.0,0.0 0.67911583,0.18080647
[20] Total Num: 8021, avg: 36.754078668255545rec_038/head/000777/000596.jpg 0.0,0.0 0.31580204,0.40652093
[20] Total Num: 8022, avg: 36.753134686576544rec_038/head/000650/000596.jpg 0.0,0.0 0.5374965,0.2976953
[20] Total Num: 8023, avg: 36.75289047954704rec_038/head/000652/000596.jpg 0.0,0.0 0.6440828,0.17788984
[20] Total Num: 8024, avg: 36.75305724444003rec_038/head/000002/000597.jpg 0.0,0.0 0.65606064,0.16893055
[20] Total Num: 8025, avg: 36.75329195508441rec_038/head/000777/000597.jpg 0.0,0.0 0.36413434,0.39905944
[20] Total Num: 8026, avg: 36.75252150990628rec_038/head/000650/000597.jpg 0.0,0.0 0.545311,0.2823124
[20] Total Num: 8027, avg: 36.752278615710935rec_038/head/000652/000597.jpg 0.0,0.0 0.62781674,0.16810197
[20] Total Num: 8028, avg: 36.75231814249557rec_038/head/000002/000598.jpg 0.0,0.0 0.65385616,0.16666655
[20] Total Num: 8029, avg: 36.75253423940789rec_038/head/000777/000598.jpg 0.0,0.0 0.34081173,0.36764327
[20] Total Num: 8030, avg: 36.751496240491186rec_038/head/000650/000598.jpg 0.0,0.0 0.54502213,0.27387336
[20] Total Num: 8031, avg: 36.75122696264612rec_038/head/000652/000598.jpg 0.0,0.0 0.62306464,0.16543904
[20] Total Num: 8032, avg: 36.75122976645217rec_038/head/000651/000598.jpg 0.0,0.0 0.7329683,0.24870606
[20] Total Num: 8033, avg: 36.75212201794844rec_038/head/000002/000599.jpg 0.0,0.0 0.6353102,0.15938139
[20] Total Num: 8034, avg: 36.75219946973958rec_038/head/000777/000599.jpg 0.0,0.0 0.3367029,0.3512934
[20] Total Num: 8035, avg: 36.751060379701535rec_038/head/000650/000599.jpg 0.0,0.0 0.51734304,0.2559775
[20] Total Num: 8036, avg: 36.750565418475965rec_038/head/000652/000599.jpg 0.0,0.0 0.61824566,0.16127838
[20] Total Num: 8037, avg: 36.750528670700135rec_038/head/000777/000600.jpg 0.0,0.0 0.2955744,0.33194956
[20] Total Num: 8038, avg: 36.74909863614733rec_038/head/000650/000600.jpg 0.0,0.0 0.55319875,0.27309737
[20] Total Num: 8039, avg: 36.74887902330446rec_038/head/000652/000600.jpg 0.0,0.0 0.6180163,0.15809488
[20] Total Num: 8040, avg: 36.74883597354395rec_038/head/000651/000600.jpg 0.0,0.0 0.7303137,0.24360506
[20] Total Num: 8041, avg: 36.7497004106337rec_038/head/000777/000601.jpg 0.0,0.0 0.2968733,0.3677874
[20] Total Num: 8042, avg: 36.748467606380686rec_038/head/000650/000601.jpg 0.0,0.0 0.5217824,0.27131608
[20] Total Num: 8043, avg: 36.74804648133455rec_038/head/000652/000601.jpg 0.0,0.0 0.6165283,0.15799212
[20] Total Num: 8044, avg: 36.74799317950877rec_038/head/000651/000601.jpg 0.0,0.0 0.7281375,0.24581923
[20] Total Num: 8045, avg: 36.74884690563397rec_038/head/000777/000602.jpg 0.0,0.0 0.25049487,0.36530408
[20] Total Num: 8046, avg: 36.747410927622205rec_038/head/000650/000602.jpg 0.0,0.0 0.4839601,0.26102656
[20] Total Num: 8047, avg: 36.7467241517227rec_038/head/000652/000602.jpg 0.0,0.0 0.63685995,0.16220507
[20] Total Num: 8048, avg: 36.746817042285095rec_038/head/000777/000603.jpg 0.0,0.0 0.219768,0.38580528
[20] Total Num: 8049, avg: 36.745392749178876rec_038/head/000650/000603.jpg 0.0,0.0 0.5068056,0.28028068
[20] Total Num: 8050, avg: 36.74490768336582rec_038/head/000652/000603.jpg 0.0,0.0 0.6361325,0.16438873
[20] Total Num: 8051, avg: 36.74499911423172rec_038/head/000777/000604.jpg 0.0,0.0 0.20176548,0.41141427
[20] Total Num: 8052, avg: 36.743678123724976rec_038/head/000650/000604.jpg 0.0,0.0 0.52258354,0.3064899
[20] Total Num: 8053, avg: 36.74337401086339rec_038/head/000652/000604.jpg 0.0,0.0 0.65139884,0.17116155
[20] Total Num: 8054, avg: 36.743580586078295rec_038/head/000777/000605.jpg 0.0,0.0 0.1701748,0.4674016
[20] Total Num: 8055, avg: 36.742541797924645rec_038/head/000650/000605.jpg 0.0,0.0 0.5100711,0.3218889
[20] Total Num: 8056, avg: 36.7422159744735rec_038/head/000651/000605.jpg 0.0,0.0 0.7720449,0.29574022
[20] Total Num: 8057, avg: 36.743456167477966rec_038/head/000652/000605.jpg 0.0,0.0 0.6779929,0.18682985
[20] Total Num: 8058, avg: 36.743868756143435rec_038/head/000777/000606.jpg 0.0,0.0 0.11424645,0.47461715
[20] Total Num: 8059, avg: 36.74277282937572rec_038/head/000650/000606.jpg 0.0,0.0 0.49826428,0.35153162
[20] Total Num: 8060, avg: 36.74248742241619rec_038/head/000652/000606.jpg 0.0,0.0 0.69934595,0.19901991
[20] Total Num: 8061, avg: 36.743064704482414rec_038/head/000651/000606.jpg 0.0,0.0 0.75792515,0.31029466
[20] Total Num: 8062, avg: 36.74424327229927rec_038/head/000777/000607.jpg 0.0,0.0 0.038352452,0.47647294
[20] Total Num: 8063, avg: 36.74308206241554rec_038/head/000650/000607.jpg 0.0,0.0 0.45074728,0.35441336
[20] Total Num: 8064, avg: 36.74254545413071rec_038/head/000652/000607.jpg 0.0,0.0 0.6846063,0.20767502
[20] Total Num: 8065, avg: 36.74303736504175rec_038/head/000777/000608.jpg 0.0,0.0 -0.038153477,0.46146902
[20] Total Num: 8066, avg: 36.74177043216358rec_038/head/000650/000608.jpg 0.0,0.0 0.4151963,0.39787287
[20] Total Num: 8067, avg: 36.74124237135247rec_038/head/000652/000608.jpg 0.0,0.0 0.6600704,0.22021563
[20] Total Num: 8068, avg: 36.74159270515442rec_038/head/000651/000608.jpg 0.0,0.0 0.7154598,0.35573697
[20] Total Num: 8069, avg: 36.742611884857745rec_038/head/000777/000609.jpg 0.0,0.0 -0.11922619,0.4668576
[20] Total Num: 8070, avg: 36.74147215937803rec_038/head/000650/000609.jpg 0.0,0.0 0.30761862,0.38633156
[20] Total Num: 8071, avg: 36.74039109702321rec_038/head/000652/000609.jpg 0.0,0.0 0.64307636,0.23916633
[20] Total Num: 8072, avg: 36.74066730329395rec_038/head/000651/000609.jpg 0.0,0.0 0.6884033,0.39222664
[20] Total Num: 8073, avg: 36.74162474683735rec_038/head/000777/000610.jpg 0.0,0.0 -0.17345074,0.38948676
[20] Total Num: 8074, avg: 36.74008690536665rec_038/head/000650/000610.jpg 0.0,0.0 0.22909223,0.37410042
[20] Total Num: 8075, avg: 36.7386295148895rec_038/head/000652/000610.jpg 0.0,0.0 0.61913085,0.23993807
[20] Total Num: 8076, avg: 36.738750530242875rec_038/head/000651/000610.jpg 0.0,0.0 0.5997997,0.3831969
[20] Total Num: 8077, avg: 36.739159398380586rec_038/head/000777/000611.jpg 0.0,0.0 -0.2632188,0.4025866
[20] Total Num: 8078, avg: 36.73799484467354rec_038/head/000650/000611.jpg 0.0,0.0 0.16733284,0.39273494
[20] Total Num: 8079, avg: 36.736462899243854rec_038/head/000652/000611.jpg 0.0,0.0 0.57492435,0.2368232
[20] Total Num: 8080, avg: 36.73628915080428rec_038/head/000651/000611.jpg 0.0,0.0 0.51872754,0.37701353
[20] Total Num: 8081, avg: 36.7362168093539rec_038/head/000777/000612.jpg 0.0,0.0 -0.32292783,0.35232526
[20] Total Num: 8082, avg: 36.73502690612826rec_038/head/000650/000612.jpg 0.0,0.0 0.080226965,0.36196685
[20] Total Num: 8083, avg: 36.73310750894998rec_038/head/000652/000612.jpg 0.0,0.0 0.58060306,0.24683203
[20] Total Num: 8084, avg: 36.73299539958424rec_038/head/000651/000612.jpg 0.0,0.0 0.47837213,0.40219066
[20] Total Num: 8085, avg: 36.73280869612952rec_038/head/000650/000613.jpg 0.0,0.0 0.004169989,0.32587022
[20] Total Num: 8086, avg: 36.73057516329375rec_038/head/000652/000613.jpg 0.0,0.0 0.52957946,0.23343958
[20] Total Num: 8087, avg: 36.73010160205152rec_038/head/000651/000613.jpg 0.0,0.0 0.3940012,0.3914637
[20] Total Num: 8088, avg: 36.72944289606067rec_038/head/000650/000614.jpg 0.0,0.0 -0.060754895,0.2986965
[20] Total Num: 8089, avg: 36.727059987127234rec_038/head/000652/000614.jpg 0.0,0.0 0.4806615,0.22802679
[20] Total Num: 8090, avg: 36.72626075005036rec_038/head/000651/000614.jpg 0.0,0.0 0.29108822,0.35214907
[20] Total Num: 8091, avg: 36.724929336020395rec_038/head/000650/000615.jpg 0.0,0.0 -0.1200475,0.28064528
[20] Total Num: 8092, avg: 36.722547777477615rec_038/head/000652/000615.jpg 0.0,0.0 0.4202241,0.22147058
[20] Total Num: 8093, avg: 36.72135123251371rec_038/head/000650/000616.jpg 0.0,0.0 -0.17989531,0.25823796
[20] Total Num: 8094, avg: 36.71903405745144rec_038/head/000652/000616.jpg 0.0,0.0 0.37955832,0.22213477
[20] Total Num: 8095, avg: 36.71759141225925rec_038/head/000651/000616.jpg 0.0,0.0 0.12630384,0.35926738
[20] Total Num: 8096, avg: 36.715744787867756rec_038/head/000652/000617.jpg 0.0,0.0 0.3493037,0.23298809
[20] Total Num: 8097, avg: 36.71416253872714rec_038/head/000651/000617.jpg 0.0,0.0 0.021179952,0.33575928
[20] Total Num: 8098, avg: 36.71200894756925rec_038/head/000652/000618.jpg 0.0,0.0 0.280857,0.23585193
[20] Total Num: 8099, avg: 36.710056326720654rec_038/head/000651/000618.jpg 0.0,0.0 -0.11111901,0.34517673
[20] Total Num: 8100, avg: 36.70808441425101rec_038/head/000652/000619.jpg 0.0,0.0 0.2132367,0.25042716
[20] Total Num: 8101, avg: 36.705869090204814rec_038/head/000652/000620.jpg 0.0,0.0 0.14115444,0.24744816
[20] Total Num: 8102, avg: 36.70334813715528rec_038/head/000652/000621.jpg 0.0,0.0 0.08064446,0.2598219
[20] Total Num: 8103, avg: 36.70074026928153rec_038/head/000652/000622.jpg 0.0,0.0 0.014987773,0.26593098
[20] Total Num: 8104, avg: 36.698094611537776rec_038/head/000002/000623.jpg 0.0,0.0 -0.0061297277,0.22005522
[20] Total Num: 8105, avg: 36.69512298318308rec_038/head/000782/000623.jpg 0.0,0.0 -0.72155666,0.10307829
[20] Total Num: 8106, avg: 36.695738763040445rec_038/head/000002/000624.jpg 0.0,0.0 -0.0011917877,0.14698614
[20] Total Num: 8107, avg: 36.69225118711811rec_038/head/000782/000624.jpg 0.0,0.0 -0.73905283,0.059125457
[20] Total Num: 8108, avg: 36.69296185519059rec_038/head/000002/000626.jpg 0.0,0.0 0.13047566,0.046871945
[20] Total Num: 8109, avg: 36.68941615397198rec_038/head/000652/000628.jpg 0.0,0.0 0.22846805,-0.08812524
[20] Total Num: 8110, avg: 36.68662022301629rec_038/head/000652/000631.jpg 0.0,0.0 0.31750566,-0.34495616
[20] Total Num: 8111, avg: 36.685378264856325rec_038/head/000652/000632.jpg 0.0,0.0 0.31349266,-0.34888303
[20] Total Num: 8112, avg: 36.684138161278405rec_038/head/000002/000634.jpg 0.0,0.0 0.17091022,-0.43936363
[20] Total Num: 8113, avg: 36.682931567236004rec_038/head/000651/000634.jpg 0.0,0.0 -0.3772284,-0.44560188
[20] Total Num: 8114, avg: 36.68247461178917rec_038/head/000002/000635.jpg 0.0,0.0 0.07382611,-0.4594049
[20] Total Num: 8115, avg: 36.681236562404266rec_038/head/000651/000635.jpg 0.0,0.0 -0.53920037,-0.47577703
[20] Total Num: 8116, avg: 36.68168084920861rec_038/head/000002/000636.jpg 0.0,0.0 0.03389226,-0.43466285
[20] Total Num: 8117, avg: 36.680238622419964rec_038/head/000002/000637.jpg 0.0,0.0 0.06617507,-0.49376923
[20] Total Num: 8118, avg: 36.67923379063253rec_038/head/000651/000637.jpg 0.0,0.0 -0.55897915,-0.48372066
[20] Total Num: 8119, avg: 36.67981076814391rec_038/head/000002/000638.jpg 0.0,0.0 0.115040526,-0.50289655
[20] Total Num: 8120, avg: 36.678925938678695rec_038/head/000651/000638.jpg 0.0,0.0 -0.54109657,-0.5640657
[20] Total Num: 8121, avg: 36.6797762286055rec_038/head/000652/000638.jpg 0.0,0.0 0.098716065,-0.5385487
[20] Total Num: 8122, avg: 36.67911635876459rec_038/head/000002/000639.jpg 0.0,0.0 0.20911336,-0.55879056
[20] Total Num: 8123, avg: 36.6787816404663rec_038/head/000652/000639.jpg 0.0,0.0 0.18864666,-0.57961667
[20] Total Num: 8124, avg: 36.678541967193716rec_038/head/000002/000640.jpg 0.0,0.0 0.32740968,-0.5787014
[20] Total Num: 8125, avg: 36.6786506124124rec_038/head/000652/000640.jpg 0.0,0.0 0.3170908,-0.5976504
[20] Total Num: 8126, avg: 36.678842490538464rec_038/head/000002/000641.jpg 0.0,0.0 0.42498517,-0.514434
[20] Total Num: 8127, avg: 36.67894612208852rec_038/head/000652/000641.jpg 0.0,0.0 0.40833306,-0.52368295
[20] Total Num: 8128, avg: 36.67903052655711rec_038/head/000002/000642.jpg 0.0,0.0 0.53044015,-0.47920075
[20] Total Num: 8129, avg: 36.67944583593376rec_038/head/000652/000642.jpg 0.0,0.0 0.47037187,-0.4532076
[20] Total Num: 8130, avg: 36.67945266757592rec_038/head/000651/000642.jpg 0.0,0.0 0.018987924,-0.76864016
[20] Total Num: 8131, avg: 36.68035920606515rec_038/head/000002/000643.jpg 0.0,0.0 0.59297866,-0.42714274
[20] Total Num: 8132, avg: 36.680889730432014rec_038/head/000652/000643.jpg 0.0,0.0 0.5384285,-0.41133514
[20] Total Num: 8133, avg: 36.68106456182293rec_038/head/000651/000643.jpg 0.0,0.0 0.2713361,-0.794967
[20] Total Num: 8134, avg: 36.68240327793908rec_038/head/000002/000644.jpg 0.0,0.0 0.61793333,-0.3711035
[20] Total Num: 8135, avg: 36.68288136457089rec_038/head/000652/000644.jpg 0.0,0.0 0.6033798,-0.3766324
[20] Total Num: 8136, avg: 36.68329276242744rec_038/head/000651/000644.jpg 0.0,0.0 0.38088417,-0.62927496
[20] Total Num: 8137, avg: 36.683868093776226rec_038/head/000002/000645.jpg 0.0,0.0 0.6610605,-0.345891
[20] Total Num: 8138, avg: 36.68452715772375rec_038/head/000651/000645.jpg 0.0,0.0 0.551321,-0.6107123
[20] Total Num: 8139, avg: 36.68564034816068rec_038/head/000652/000645.jpg 0.0,0.0 0.5998475,-0.32901672
[20] Total Num: 8140, avg: 36.685879745064526rec_038/head/000002/000646.jpg 0.0,0.0 0.6894845,-0.32069808
[20] Total Num: 8141, avg: 36.68664623092106rec_038/head/000652/000646.jpg 0.0,0.0 0.62556595,-0.30637583
[20] Total Num: 8142, avg: 36.686977827086196rec_038/head/000002/000647.jpg 0.0,0.0 0.67872524,-0.3023131
[20] Total Num: 8143, avg: 36.68763102960809rec_038/head/000651/000647.jpg 0.0,0.0 0.6992444,-0.50856715
[20] Total Num: 8144, avg: 36.689026313718095rec_038/head/000652/000647.jpg 0.0,0.0 0.6615583,-0.3051897
[20] Total Num: 8145, avg: 36.689578442544914rec_038/head/000002/000648.jpg 0.0,0.0 0.7375175,-0.30268013
[20] Total Num: 8146, avg: 36.69060471748704rec_038/head/000651/000648.jpg 0.0,0.0 0.76813686,-0.46353135
[20] Total Num: 8147, avg: 36.69223352884762rec_038/head/000652/000648.jpg 0.0,0.0 0.7011967,-0.2997334
[20] Total Num: 8148, avg: 36.693021571339rec_038/head/000002/000649.jpg 0.0,0.0 0.7372193,-0.27982736
[20] Total Num: 8149, avg: 36.69399669924588rec_038/head/000651/000649.jpg 0.0,0.0 0.8548233,-0.4416303
[20] Total Num: 8150, avg: 36.69607140533694rec_038/head/000652/000649.jpg 0.0,0.0 0.7037269,-0.2791195
[20] Total Num: 8151, avg: 36.69682854716062rec_038/head/000002/000650.jpg 0.0,0.0 0.7392809,-0.2584841
[20] Total Num: 8152, avg: 36.69777417737389rec_038/head/000652/000650.jpg 0.0,0.0 0.71627986,-0.26021826
[20] Total Num: 8153, avg: 36.6985728107352rec_038/head/000651/000650.jpg 0.0,0.0 0.87907594,-0.39967343
[20] Total Num: 8154, avg: 36.70069632365729rec_038/head/000002/000651.jpg 0.0,0.0 0.7623113,-0.24712488
[20] Total Num: 8155, avg: 36.70177178135773rec_038/head/000651/000651.jpg 0.0,0.0 0.89143264,-0.36547306
[20] Total Num: 8156, avg: 36.703901235870646rec_038/head/000652/000651.jpg 0.0,0.0 0.70034456,-0.2375799
[20] Total Num: 8157, avg: 36.7045505329944rec_038/head/000002/000652.jpg 0.0,0.0 0.76983505,-0.23405251
[20] Total Num: 8158, avg: 36.705652863891025rec_038/head/000652/000652.jpg 0.0,0.0 0.693356,-0.22293304
[20] Total Num: 8159, avg: 36.70622863099096rec_038/head/000651/000652.jpg 0.0,0.0 0.8909048,-0.3363681
[20] Total Num: 8160, avg: 36.708298451525316rec_038/head/000002/000653.jpg 0.0,0.0 0.73583096,-0.21407366
[20] Total Num: 8161, avg: 36.7091410782574rec_038/head/000652/000653.jpg 0.0,0.0 0.71809596,-0.2169318
[20] Total Num: 8162, avg: 36.70986994248137rec_038/head/000002/000654.jpg 0.0,0.0 0.7389172,-0.19846816
[20] Total Num: 8163, avg: 36.71070875941122rec_038/head/000652/000654.jpg 0.0,0.0 0.7161572,-0.20044777
[20] Total Num: 8164, avg: 36.711397562889445rec_038/head/000002/000655.jpg 0.0,0.0 0.7467489,-0.18865518
[20] Total Num: 8165, avg: 36.7122746536041rec_038/head/000652/000655.jpg 0.0,0.0 0.71000546,-0.18781535
[20] Total Num: 8166, avg: 36.7129024663547rec_038/head/000002/000656.jpg 0.0,0.0 0.75545335,-0.20321326
[20] Total Num: 8167, avg: 36.71385863925644rec_038/head/000652/000656.jpg 0.0,0.0 0.71077037,-0.19992258
[20] Total Num: 8168, avg: 36.714509802791426rec_038/head/000651/000656.jpg 0.0,0.0 0.9350102,-0.28102806
[20] Total Num: 8169, avg: 36.71677437714156rec_038/head/000002/000657.jpg 0.0,0.0 0.80295897,-0.23929727
[20] Total Num: 8170, avg: 36.718101852695405rec_038/head/000652/000657.jpg 0.0,0.0 0.74596095,-0.23370892
[20] Total Num: 8171, avg: 36.71904202323469rec_038/head/000651/000657.jpg 0.0,0.0 0.9679683,-0.32042405
[20] Total Num: 8172, avg: 36.72157817734109rec_038/head/000002/000658.jpg 0.0,0.0 0.81326336,-0.27054593
[20] Total Num: 8173, avg: 36.72302383697446rec_038/head/000652/000658.jpg 0.0,0.0 0.7706497,-0.26757148
[20] Total Num: 8174, avg: 36.724185330390966rec_038/head/000651/000658.jpg 0.0,0.0 1.0138692,-0.36728925
[20] Total Num: 8175, avg: 36.72708641708131rec_038/head/000002/000659.jpg 0.0,0.0 0.8343201,-0.31097293
[20] Total Num: 8176, avg: 36.72874015508271rec_038/head/000651/000659.jpg 0.0,0.0 1.0279042,-0.41758132
[20] Total Num: 8177, avg: 36.731808830645576rec_038/head/000652/000659.jpg 0.0,0.0 0.8156034,-0.3141078
[20] Total Num: 8178, avg: 36.73334756024221rec_038/head/000002/000660.jpg 0.0,0.0 0.79309607,-0.33458173
[20] Total Num: 8179, avg: 36.7347851271929rec_038/head/000652/000660.jpg 0.0,0.0 0.7749755,-0.33880222
[20] Total Num: 8180, avg: 36.736117921525775rec_038/head/000651/000660.jpg 0.0,0.0 1.0166124,-0.46452954
[20] Total Num: 8181, avg: 36.73919800387066rec_038/head/000002/000661.jpg 0.0,0.0 0.7832953,-0.36787537
[20] Total Num: 8182, avg: 36.74064883043773rec_038/head/000652/000661.jpg 0.0,0.0 0.7659117,-0.37175456
[20] Total Num: 8183, avg: 36.7420022556247rec_038/head/000002/000662.jpg 0.0,0.0 0.77689284,-0.40268084
[20] Total Num: 8184, avg: 36.74350007037334rec_038/head/000652/000662.jpg 0.0,0.0 0.7371515,-0.39884743
[20] Total Num: 8185, avg: 36.74475052861164rec_038/head/000651/000662.jpg 0.0,0.0 0.9581792,-0.5509786
[20] Total Num: 8186, avg: 36.74767261131312rec_038/head/000652/000663.jpg 0.0,0.0 0.85379046,-0.47828397
[20] Total Num: 8187, avg: 36.749817828189165rec_038/head/000651/000663.jpg 0.0,0.0 1.0921662,-0.63960445
[20] Total Num: 8188, avg: 36.7536727205872rec_038/head/000652/000664.jpg 0.0,0.0 0.8381679,-0.5047545
[20] Total Num: 8189, avg: 36.755799200814614rec_038/head/000652/000665.jpg 0.0,0.0 0.8689698,-0.5492023
[20] Total Num: 8190, avg: 36.7582205904627rec_038/head/000651/000665.jpg 0.0,0.0 1.1527144,-0.7497588
[20] Total Num: 8191, avg: 36.76261028162631rec_038/head/000652/000666.jpg 0.0,0.0 0.87559444,-0.5856137
[20] Total Num: 8192, avg: 36.76517060927799rec_038/head/000651/000666.jpg 0.0,0.0 1.1502286,-0.80607563
[20] Total Num: 8193, avg: 36.76966413444103rec_038/head/000652/000667.jpg 0.0,0.0 0.89117616,-0.62808347
[20] Total Num: 8194, avg: 36.77242992696226rec_038/head/000652/000668.jpg 0.0,0.0 0.91441363,-0.6710679
[20] Total Num: 8195, avg: 36.77544121669536rec_038/head/000652/000669.jpg 0.0,0.0 0.924591,-0.7117222
[20] Total Num: 8196, avg: 36.77862528081338rec_038/head/000651/000669.jpg 0.0,0.0 1.1475507,-1.0022446
[20] Total Num: 8197, avg: 36.78355946573785rec_038/head/000652/000670.jpg 0.0,0.0 0.92808044,-0.758957
[20] Total Num: 8198, avg: 36.78690650167836rec_038/head/000652/000671.jpg 0.0,0.0 0.9877826,-0.85286
[20] Total Num: 8199, avg: 36.790806968210994rec_038/head/000651/000671.jpg 0.0,0.0 1.2372559,-1.2253851
[20] Total Num: 8200, avg: 36.79651976476702rec_038/head/000652/000672.jpg 0.0,0.0 1.1139477,-0.9608238
[20] Total Num: 8201, avg: 36.80122241826259rec_038/head/000652/000673.jpg 0.0,0.0 1.1315582,-1.0274135
[20] Total Num: 8202, avg: 36.80615992633695rec_038/head/000651/000673.jpg 0.0,0.0 1.829898,-1.4114972
[20] Total Num: 8203, avg: 36.812928559256015rec_038/head/000652/000674.jpg 0.0,0.0 1.078959,-1.0788134
[20] Total Num: 8204, avg: 36.817840460751846rec_038/head/000652/000675.jpg 0.0,0.0 1.1208749,-1.1446201
[20] Total Num: 8205, avg: 36.82305985038664rec_038/head/000651/000675.jpg 0.0,0.0 2.1996183,-1.5507683
[20] Total Num: 8206, avg: 36.82962235046329rec_038/head/000652/000676.jpg 0.0,0.0 1.1314983,-1.2105691
[20] Total Num: 8207, avg: 36.8350504516536rec_038/head/000651/000676.jpg 0.0,0.0 -2.4503021,-1.4917582
[20] Total Num: 8208, avg: 36.841952543973576rec_038/head/000652/000677.jpg 0.0,0.0 1.0140475,-1.2427512
[20] Total Num: 8209, avg: 36.847233983843566rec_038/head/000652/000678.jpg 0.0,0.0 0.9775739,-1.3012671
